p_productImg,p_productName,p_price,p_description,p_categoryId
ddce8622-5bed-4783-a3e2-cec3f392adae.jpg,"Рио,корм для волнистых попугаев,уп.500 гр.",750,"Содержит полный комплекс белков, жиров, углеводов, мин. в-в и витаминов.Обеспечивает высокую питательность и усвоение корма...",17
f47acda7-a1f3-46e0-b2d6-d26cbc6d75d6.jpg,"Рио,корм для канареек в период линьки,уп.500 гр.",750,"Рацион в период линьки.Состав: Канареечное семя, Просо желтое, Просо красное, Рапс, Овсянка, Семя льна, Нуг абиссинский, Кунжут, Конопляное семя, Водоросли, Глюконат кальция.Пищевая ценность:белки - мин. 16%;жиры - мин. 10%;клетчатка - макс. 10%;зола..",17
4f1eefcc-0f79-473e-9afc-e99538c241a9.jpg,"Рио,корм для канареек,уп.500 гр.",750,"Зерновая смесь для ежедневного кормления канареек. Содержит канареечное семя, просо, рапс, абиссинский нуг и другие любимые канарейками зерна и семена. Их разнообразие обеспечит птицу всеми необходимыми питательными веществами. Пищевая ценность:Белки..",17
e65cbe2d-09c0-4659-adb8-352ce5e1de22.jpg,"Рио,корм для лесных птиц,уп.500 гр.",750,"Содержит полный комплекс белков, жиров, углеводов, мин. в-в и витаминов. Обеспечивает высокую питательность и усвоение корма...",17
e5b0b136-7dc3-432c-976e-f2bad597cd24.jpg,"Рио,корм для птиц красного окраса,яичный,красный,350 гр.",750,"Красный яичный корм RIO разработан специально для питания и усиления красного окраса канареек, зябликов, щеглов и других птиц с красным оперением.Этот корм содержит натуральные красные пигменты — кантаксантин и β-каротин, известные своей способностью..",17
4a4c0953-ee2d-463d-8e87-815b73fe821e.jpg,"Рио,корм для средних попугаев в период линьки,уп.500 гр.",750,"Ингредиенты: Сорго белое, Просо желтое, Просо красное, Просо черное, Канареечное семя, Гречиха, Овсянка, Семена сафлора, Семя льна, Овес, Семена подсолнечника, Орехи, Сушеная морковь, Плоды рябины, Конопляное семя, Водоросли, Глюконат кальция, Пробио..",17
832e61d5-3ba2-400c-b1b6-7b2a72ae9c11.jpg,"Lolo pets,корм для амадин и экзотических птиц,500 гр.",1 200,"Состав корма: просо жёлтое, канареечник канарский, просо красное, масличный нуг, льняное семя, семена конопли, кукурузная мука, пшеничная мука, каротин, люцерновая мука.Аналитический состав:- сырой белок (мин.) 15%;- сырой жир (мин.) 2, 8%;- сырое во..",17
1f8e787d-5bff-4d33-b68f-93710a65905a.jpg,"Lolo pets,корм для средних попугаев,600 гр.",1 200,Полнорационный корм для попугаев нимф. Натуральные ингредиенты обеспечивают наполнение корма витаминами и минералами. Идеально подходит для ежедневного использования..,17
41f927b1-8a36-4d50-8bd9-6ba3973af95f.jpg,"Lolo pets,полнорационный корм для канареек,600 гр.",1 300,"Полнорационная кормовая смесь.Состав: семена канареечника канарского, семена рапса, семена репешка, просо красное, просо желтое льняное семя, семена конопли, овес очищенный, кукурузная мука, пшеничная мука, люцерновая мука, хлебобулочные изделия с до..",17
cb6eede9-95a4-4ba7-af28-030ae8c1d4ba.jpg,"Lolo pets,полнорационный корм для неразлучников,500 гр.",950,"Полнорационная кормовая смесь.Состав: просо красное, канареечник канарский, просо желтое, плоды рожкового дерева, пдсолнечник черный, сорго белое, сорго красное, сафлор, семена конопли, масличный нуг, льняное семя, кукурузная мука, пшеничная мука, ка..",17
d171011a-41c2-4150-abb3-45a68d765cfa.jpg,"Padovan Blanc Patee,дополнительный корм для зерноядных птиц,300 гр.",1 000,"Этот мягкий пюреобразный корм не содержит красителей, даже в используемом сырье, для предотвращения изменения натуральной окраски птиц со светлым оперением.СОСТАВ	хлебопродукты	злаки	масла и жиры	сахара (мед 2%)	минеральные вещества	сорбит	семена..",17
36a7765e-a8c6-471e-a168-1d2a1911b6f5.jpg,"Padovan Grandmix Canarini,комплексный корм для канареек,400 гр.",1 000,"Смесь зерен и семян с сушеными фруктами, раскрошенным печеньем и измельченными ракушками, с витаминными добавками.СОСТАВ:	семена	злаки	минеральные вещества (измельченные ракушки 3,5%)	хлебопродукты (печенье 3%)	фрукты (1%)..",17
17dfebb0-7aa2-4538-b029-b0e21ecac536.jpg,"Padovan Grandmix Cocorite,комплексный корм для волнистых попугаев,400 гр.",1 000,"Смесь зерен и семян с сушеными фруктами, раскрошенным печеньем и измельченными ракушками, с витаминными добавками.СОСТАВ	злаки	семена	минеральные вещества (измельченные ракушки 3,5%)	хлебопродукты (печенье 3%)	фрукты (1,5%)..",17
b861822f-00ac-4ce6-9aa7-47ffbe8d4ff7.jpg,"Padovan Grandmix Esotici,комплексный корм для маленьких экзотических птиц,400 гр.",1 000,"Смесь зерен и семян с сушеными фруктами, раскрошенным печеньем и измельченными ракушками, с витаминными добавками.СОСТАВ:	злаки	семена	минеральные вещества (измельченные ракушки 4%)	хлебопродукты (печенье 3%)	фрукты (1,5%)..",17
6ed9f5bc-70d3-4e62-81ed-f278e6e64238.jpg,"Padovan Grandmix Parrocchetti,комплексный корм для средних попугаев и неразлучников,400 гр.",1 000,"Смесь зерен и семян с сушеными фруктами, раскрошенным печеньем и измельченными ракушками, с витаминными добавками.СОСТАВ	злаки	семена (арахис 1%)	минеральные вещества (измельченные ракушки 4%)	хлебопродукты (печенье 3%)	фрукты (1%)	орехи..",17
c7bb98ad-6d8e-46fb-a488-ed17631107f8.jpg,"Padovan Naturalmix Canarini,био-песок с витаминами для здорового питания декоративных птиц,700 гр.",2 000,"Смесь усвояемых минеральных веществ (измельченных ракушек), которые придают кальций, и наполнителей (кварц и каолиновая глина) способствует пищеварению принятой пищи. Добавка древесного угля регулирует ферментацию в кишечнике...",17
6d4eb2d2-d58f-475a-8afd-6bd3b1543486.jpg,"Вака High Quality,корм для волнистых попугаев,500 гр.",950,"Состав: просо красное, просо белое, овес чищенный, семя конопли, канареечное семя, семя луговых трав, семя суданки, морские водоросли, льняное семя, глюконат кальция, пробиотик.Линейка ВАКА High Qualityсостоит из 12-ти видов кормов для попугаев мелки..",17
f2f39e10-67ce-4468-a03c-11b74dfe841a.jpg,"Вака High Quality,корм для волнистых попугаев,уп.500 гр.",550,"Смесь содержит девять видов семян, обеспечивающих сбалансированный и разнообразный рацион для экзотических птиц...",17
35d34628-2acd-4a04-98a4-f20c2ea9e996.jpg,"Вака Люкс,корм для средних попугаев,уп.900 гр.",1 600,"Вака Люкс корм для средних попугаев, уп. 900 гр.Корм супер-премиум класса для средних попугаев.Эксклюзивная серия кормов ""ВАКА-Люкс"" - это корма класса супер-премиум, упакованные в оригинальные банки с двойной крышкой. Жестяная крышка с ключом гарант..",17
f229e388-382d-4c40-9a6d-0df2ba1d38c8.jpg,"Вака Люкс,кормовая смесь для крупных попугаев,800 гр.",1 600,"Полноценный сбалансированный корм для крупных попугаев: ара, жако, амазоны, ожереловые, розеллы и др. Корм ""Вака люкс"" по составу, калорийности и содержанию витаминов наиболее соответствует рациону птиц в естественной среде обитания. Состав корма ""Ва..",17
b29d07e2-24ac-41bb-a723-d3fb29173f81.jpg,"Вака,корм для средних попугаев,500 гр.",1 600,"Кормовая смесь для средних попугаев ""Вака High Quality"" - это уникальный состав, в который входит не только традиционный рацион для ежедневного питания, но и дополнительные компоненты, необходимые попугаю. Йод предотвращает заболевания щитовидной жел..",17
bea46db5-5530-40bd-830d-606a161623ad.jpg,"Рио корм для волнистых попугаев в период линьки,уп.500 гр.",750,"Cодержит повышенное количество белков и жиров, необходимых для быстрого восстановления оперения...",17
2c84ae0d-842f-411d-ad98-b1517b9d1d68.jpg,"Рио корм для крупных попугаев,уп.500 гр.",900,"Тщательно сбалансированная зерновая смесь, в состав которой отобраны самые полезные и любимые попугайчиками зерна и семена. Их разнообразие обеспечит птицу всеми необходимыми питательными веществами...",17
9b9cbb1e-958f-4046-8cf9-361bfa248b8d.jpg,"Рио корм для экзотических видов птиц,уп.500 гр.",900,"Зерновая смесь для ежедневного кормления амадин, астрильдов и других видов ткачиков. Содержит мелкие сорта проса и редкие компоненты, такие как паникум желтый, паникум красный, пайза, абиссинский нуг и др. Их разнообразие обеспечит птицу всеми необхо..",17
98ea4f41-4982-4096-9e74-1ee80b2fd5b5.jpg,"Рио,корм для волнистых попугаев,уп.500 гр.",750,"Содержит полный комплекс белков, жиров, углеводов, мин. в-в и витаминов.Обеспечивает высокую питательность и усвоение корма...",17
e23be3af-53ec-43cc-b666-877bd336d2f4.jpg,"Рио,корм для канареек в период линьки,уп.500 гр.",750,"Рацион в период линьки.Состав: Канареечное семя, Просо желтое, Просо красное, Рапс, Овсянка, Семя льна, Нуг абиссинский, Кунжут, Конопляное семя, Водоросли, Глюконат кальция.Пищевая ценность:белки - мин. 16%;жиры - мин. 10%;клетчатка - макс. 10%;зола..",17
72005879-49ab-4473-bc57-e3bf84af4798.jpg,"Рио,корм для канареек,уп.500 гр.",750,"Зерновая смесь для ежедневного кормления канареек. Содержит канареечное семя, просо, рапс, абиссинский нуг и другие любимые канарейками зерна и семена. Их разнообразие обеспечит птицу всеми необходимыми питательными веществами. Пищевая ценность:Белки..",17
a817ce08-b8d1-4506-95a1-ef310fa2160c.jpg,"Рио,корм для лесных птиц,уп.500 гр.",750,"Содержит полный комплекс белков, жиров, углеводов, мин. в-в и витаминов. Обеспечивает высокую питательность и усвоение корма...",17
9d4107f7-7219-4f7f-a3b7-e27056809d7a.jpg,"Рио,корм для птиц красного окраса,яичный,красный,350 гр.",750,"Красный яичный корм RIO разработан специально для питания и усиления красного окраса канареек, зябликов, щеглов и других птиц с красным оперением.Этот корм содержит натуральные красные пигменты — кантаксантин и β-каротин, известные своей способностью..",17
ebaa10d7-a38b-4b6b-9095-4622af10d4d2.jpg,"Рио,корм для средних попугаев в период линьки,уп.500 гр.",750,"Ингредиенты: Сорго белое, Просо желтое, Просо красное, Просо черное, Канареечное семя, Гречиха, Овсянка, Семена сафлора, Семя льна, Овес, Семена подсолнечника, Орехи, Сушеная морковь, Плоды рябины, Конопляное семя, Водоросли, Глюконат кальция, Пробио..",17
